LONG,LAT,HEIGHT
21.82706562855166,46.4335374248444,0 
21.73143668083187,46.44967022285501,0
21.56814417224279,46.2845557003399,0
21.81187026199319,46.26639654895123,0 
21.82706562855166,46.4335374248444,0 
